363,25/4/2020,06:05:07,22.9,100.8,33.6,6.76048e-008,1.83197e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.822,0.178,0.000,0.000,0.000,2.000,3.000,3.000,4.000,0.000,5.000,4.000,5.000,2.000,9.000,4.466,7.534,13.000,13.000,19.000,9.000,24.000,15.000,19.000,16.000,16.489,17.511,14.000,19.000,16.000,24.000,29.000,21.000,21.000,18.000,16.000,23.000,24.000,26.000,25.000,40.866,34.135,30.000,19.000,19.000,29.000,23.000,24.000,36.000,35.000,26.000,29.903,30.097,18.000,17.000,15.000,22.000,16.000,17.650,22.884,15.466,22.000,24.000,17.000,22.000,8.000,15.000,10.000,10.000,4.000,4.000,5.000,4.276,0.724,1.000,2.000,4.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,135.239,156.870,133.570,126.346,1.788,1.374899e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
364,25/4/2020,06:10:37,22.9,100.8,33.6,6.76048e-008,1.83197e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,1.000,2.000,0.000,1.000,1.000,3.000,2.000,3.000,4.000,1.000,5.000,4.000,5.000,8.000,13.000,8.000,9.000,15.000,12.000,13.000,11.000,16.000,15.000,9.000,28.000,20.000,19.000,18.543,20.457,18.154,22.844,13.002,16.000,25.465,30.535,27.000,17.000,22.000,25.272,22.208,23.520,29.000,32.000,26.000,23.000,33.000,32.000,31.000,24.000,32.000,32.000,28.000,15.000,24.000,17.000,20.000,27.000,17.825,13.175,18.000,19.000,17.000,16.000,15.000,19.127,13.430,13.442,7.000,12.722,7.278,5.000,11.000,9.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,136.436,156.780,131.711,151.247,1.831,1.400007e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
365,25/4/2020,06:16:07,22.9,100.8,33.7,6.76048e-008,1.83197e-005,,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,1.000,1.000,0.000,2.000,2.000,3.000,1.000,0.000,2.000,9.000,3.000,5.000,6.000,14.000,10.000,16.776,14.224,12.000,17.000,18.000,13.000,15.000,19.000,19.590,16.410,19.000,15.000,20.000,23.000,18.000,16.000,20.000,13.000,10.000,13.000,17.451,26.549,17.000,18.000,20.000,28.412,30.588,31.000,25.875,37.125,36.072,30.534,23.394,32.982,30.433,29.584,31.441,19.585,23.974,16.000,18.000,14.000,19.000,16.534,15.466,20.000,17.000,18.000,15.000,11.000,15.000,7.000,7.722,7.278,9.000,2.000,1.000,1.000,2.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,138.219,151.626,125.649,151.247,1.908,1.369769e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
366,25/4/2020,06:21:37,22.9,100.8,33.7,6.76048e-008,1.83197e-005,,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,2.000,3.000,5.000,3.000,4.000,4.000,9.000,5.000,11.000,10.000,7.000,8.000,17.000,15.000,11.086,14.914,9.000,14.000,18.135,17.865,19.000,16.000,25.000,26.000,10.000,24.000,19.000,32.000,27.465,32.535,30.000,23.000,13.000,28.000,24.000,25.000,26.000,30.000,19.000,24.000,27.852,34.148,24.000,34.000,30.000,28.000,22.000,27.000,21.000,26.000,17.332,22.722,22.771,11.175,8.000,20.000,27.000,20.000,19.000,14.254,11.746,12.000,12.000,10.000,11.000,8.000,5.000,6.000,2.000,2.000,2.000,0.000,6.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,133.437,155.817,129.439,168.485,1.881,1.449483e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
367,25/4/2020,06:27:07,22.9,100.8,33.7,6.76048e-008,1.83197e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,3.000,0.000,1.000,1.000,2.000,7.000,0.000,1.000,1.000,1.000,10.000,6.000,8.627,8.373,11.000,3.000,15.000,16.000,10.086,10.914,13.000,9.000,22.000,14.000,15.000,25.000,23.000,17.000,20.000,17.000,20.000,26.000,20.000,30.000,29.000,21.000,19.000,14.000,25.000,25.000,22.000,21.000,21.000,26.875,30.125,21.000,26.000,30.000,29.000,27.000,23.903,20.097,19.000,19.657,28.343,18.000,15.000,23.000,13.067,15.933,19.000,18.000,16.000,10.000,11.000,14.000,8.839,12.161,9.789,7.211,6.000,6.000,3.000,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,134.538,155.706,129.849,101.815,1.868,1.339251e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
368,25/4/2020,06:32:37,22.9,100.8,33.8,6.76048e-008,1.83197e-005,,1.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,2.000,2.000,1.000,2.000,3.000,1.000,1.000,1.000,3.000,3.000,3.000,2.000,4.000,1.000,0.000,2.000,2.000,2.000,0.000,2.000,4.000,2.000,3.000,3.000,2.000,9.000,12.000,5.000,10.000,7.000,6.000,11.000,14.000,7.000,15.000,19.000,25.000,24.000,13.000,19.000,16.000,18.000,24.000,19.000,17.000,12.000,22.000,18.538,18.462,15.000,29.000,13.000,21.480,25.520,36.412,19.588,31.000,19.000,27.000,29.000,32.303,31.697,34.965,31.035,28.904,27.097,27.000,26.000,26.000,23.000,10.000,28.000,20.000,16.000,14.000,18.000,13.000,13.127,13.873,13.000,15.000,10.000,13.000,5.000,6.000,3.000,1.000,3.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,137.405,154.161,123.430,130.975,2.050,1.458126e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
369,25/4/2020,06:38:07,22.9,100.8,33.8,6.76048e-008,1.83197e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,3.000,3.000,1.000,4.000,1.000,4.000,11.000,6.000,8.000,12.000,5.000,6.000,12.000,11.000,8.000,6.000,8.000,5.000,6.000,5.000,6.000,10.000,8.000,7.000,11.000,16.000,9.000,10.466,12.534,11.000,9.000,12.000,11.000,10.000,17.000,15.000,22.000,19.000,29.000,19.000,15.000,18.000,20.000,21.000,25.000,25.000,15.000,24.872,23.128,19.514,27.486,20.000,32.000,27.000,25.000,32.000,25.000,29.000,34.000,32.000,28.000,34.000,25.000,21.000,26.000,23.000,15.657,24.343,17.000,28.825,20.175,10.000,20.000,20.000,16.614,22.386,16.000,20.000,10.000,7.000,14.000,8.000,4.000,8.000,3.000,3.000,1.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,115.881,135.918,103.025,174.658,2.205,1.692546e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
370,25/4/2020,06:43:37,22.9,100.8,33.8,6.76048e-008,1.83197e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,2.000,2.000,0.000,0.000,1.000,0.000,0.000,2.000,1.000,2.000,2.000,6.000,1.000,4.000,4.000,4.000,6.000,3.000,8.000,12.000,12.000,6.000,9.101,17.899,9.000,10.000,15.000,20.000,17.000,15.000,20.000,16.000,17.000,15.000,15.000,22.000,19.000,28.000,25.000,22.000,35.000,22.257,26.743,22.000,29.866,28.547,39.693,29.895,32.000,35.000,29.000,34.000,27.609,24.391,29.000,23.000,27.000,15.026,22.974,12.000,13.000,15.000,17.000,19.534,20.466,13.000,18.000,14.000,17.000,11.000,10.000,9.839,9.161,7.789,9.211,4.000,2.000,4.000,2.000,3.000,4.000,1.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,135.192,155.125,129.913,135.773,1.852,1.385998e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
371,25/4/2020,06:49:07,22.9,100.8,33.9,6.76048e-008,1.83197e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,1.000,1.000,1.000,0.000,1.000,5.000,1.000,2.000,2.000,4.000,5.000,4.000,11.000,5.000,4.000,3.000,12.000,9.000,8.000,12.000,12.000,14.622,21.657,25.721,19.000,15.000,17.000,25.000,26.000,23.000,24.000,23.000,27.000,26.000,32.000,15.000,24.000,24.000,28.000,24.000,22.000,19.000,31.000,24.000,22.000,30.926,27.074,25.000,28.609,23.391,21.000,20.000,22.000,21.026,14.974,15.000,24.054,26.946,15.000,23.534,18.466,15.000,13.000,24.000,7.000,14.000,7.000,8.000,13.000,11.000,4.000,8.000,5.000,2.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,128.345,151.017,126.591,101.815,1.849,1.369177e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
372,25/4/2020,06:54:37,22.9,100.8,33.9,6.76048e-008,1.83197e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,2.000,2.000,1.000,2.000,1.000,2.000,1.000,1.000,3.000,3.000,3.000,4.000,4.000,4.000,4.000,9.000,13.000,5.776,7.224,7.000,10.000,11.000,17.622,10.378,12.135,10.455,13.410,16.000,18.000,24.000,20.000,25.000,14.000,17.000,16.000,19.000,20.000,33.000,15.257,27.743,20.000,30.000,23.000,25.000,24.000,18.000,33.000,35.000,32.000,22.000,25.000,35.000,21.000,24.000,19.000,27.000,33.000,18.000,24.825,23.175,16.000,24.000,20.000,23.614,23.386,12.127,22.873,13.000,7.000,7.000,8.000,7.000,5.000,5.000,1.000,4.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,147.834,162.649,137.773,181.056,1.827,1.359291e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
373,25/4/2020,07:00:07,22.9,100.8,33.9,6.76048e-008,1.83197e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,4.000,2.000,3.000,7.000,4.000,3.000,4.000,2.000,3.000,7.000,5.000,1.000,4.000,5.000,10.000,3.255,3.745,4.000,10.000,14.000,8.000,9.000,8.000,16.000,17.000,17.000,17.000,14.000,16.000,26.000,24.000,23.000,20.000,16.154,13.846,15.000,23.000,20.000,27.538,21.462,25.000,18.000,28.000,32.000,32.000,27.000,33.000,33.000,24.000,33.000,29.000,24.303,27.697,24.000,26.000,30.000,22.000,35.000,16.000,14.332,17.668,17.000,19.000,18.000,24.000,15.000,18.000,18.000,21.000,14.000,11.123,12.716,5.161,8.000,3.000,4.000,4.000,1.000,2.000,4.000,0.977,0.023,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,128.303,148.068,120.092,201.691,1.974,1.496198e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
374,25/4/2020,07:05:37,22.9,100.8,33.9,6.76048e-008,1.83197e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,3.000,0.000,1.000,2.000,8.000,4.000,9.000,7.000,8.000,9.000,14.000,7.000,8.000,13.000,15.000,13.000,10.000,14.000,24.000,15.000,21.624,22.376,13.000,21.154,13.846,18.000,24.000,19.000,21.000,18.000,22.000,21.000,26.000,22.000,36.000,18.000,25.105,29.895,34.000,24.000,33.000,28.000,26.000,26.000,23.000,29.000,17.000,35.026,23.974,16.000,18.054,22.946,26.000,26.000,25.000,16.000,23.000,19.000,8.127,8.430,12.442,13.839,7.161,8.000,9.000,4.000,4.000,2.000,0.000,1.000,0.000,2.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,141.801,159.210,134.887,201.691,1.814,1.368495e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
375,25/4/2020,07:11:07,22.9,100.8,34.0,6.76048e-008,1.83197e-005,,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,7.000,1.000,4.000,1.000,1.000,4.000,4.000,8.000,6.000,11.000,8.000,14.000,9.000,7.000,13.000,21.000,11.000,12.000,18.000,13.000,14.000,20.000,21.000,20.000,16.000,12.000,23.000,21.672,23.328,22.000,26.000,23.000,22.000,20.000,29.000,27.000,32.000,28.000,21.000,25.875,32.125,27.072,33.928,29.609,28.391,34.416,28.584,27.000,27.000,22.000,28.000,22.054,17.946,27.000,22.000,20.000,10.000,15.000,17.000,10.000,12.000,8.000,5.000,9.000,10.000,7.000,3.000,4.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.12,9617.60, 13.3,749.9,1.000,1.72,7.45,768.2,ON,137.395,153.961,130.573,181.056,1.816,1.384913e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
376,25/4/2020,07:16:37,22.9,100.9,34.0,6.75378e-008,1.83197e-005,,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,1.000,1.000,0.000,2.000,4.000,2.000,3.000,4.000,2.000,2.000,7.000,6.553,11.447,8.000,10.000,6.000,7.000,12.000,8.000,17.000,14.000,14.000,15.000,18.000,24.000,15.000,21.000,21.000,22.000,19.000,14.000,22.000,17.000,19.000,25.000,24.000,19.000,25.000,23.000,26.000,29.833,25.167,27.000,30.000,22.000,24.892,32.108,38.000,34.000,26.000,27.221,19.779,27.000,18.937,25.063,18.000,23.068,25.932,22.751,18.249,22.000,13.000,18.000,10.000,13.000,13.000,9.000,10.000,7.000,5.000,8.000,3.000,2.000,2.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.13,9619.18, 13.3,749.9,1.000,1.72,7.45,768.3,ON,139.391,156.562,131.995,168.485,1.835,1.390056e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
377,25/4/2020,07:22:07,22.9,100.9,34.0,6.75378e-008,1.83197e-005,,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,3.000,2.000,3.000,6.000,7.000,8.361,7.639,10.000,11.000,13.000,6.000,12.000,10.000,26.000,14.000,19.000,12.000,13.000,23.000,18.000,17.000,18.000,16.000,25.000,20.000,29.000,21.000,23.000,18.000,28.000,19.000,24.000,26.000,20.000,22.003,23.997,18.000,20.000,22.000,19.000,35.000,32.000,30.000,29.334,29.935,24.731,21.446,32.554,32.000,24.000,27.745,27.255,17.746,24.573,27.681,17.000,18.310,23.690,22.880,12.120,17.000,22.700,14.300,9.000,15.000,14.000,10.000,6.000,8.000,5.000,2.000,4.000,5.000,4.000,2.000,3.000,2.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.332,0.00,10.13,9619.18, 13.3,749.9,1.000,1.72,7.45,768.3,ON,114.998,137.122,110.036,126.346,1.977,1.613503e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
378,25/4/2020,07:27:37,22.9,100.9,34.0,6.75378e-008,1.83197e-005,,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,4.000,0.000,2.000,0.000,0.000,0.000,3.000,1.000,3.000,3.000,3.000,2.000,3.000,4.000,0.000,2.000,6.000,4.000,1.442,5.558,8.000,13.000,7.000,7.000,11.000,9.000,12.000,17.000,12.070,8.930,15.616,13.384,15.000,15.970,24.030,22.000,22.000,19.000,18.477,14.523,24.000,23.000,27.000,20.000,19.000,18.000,28.715,39.285,22.000,25.833,28.167,36.000,28.269,34.731,33.000,27.666,44.334,27.646,27.354,22.000,26.000,25.319,26.681,33.000,24.000,20.000,15.000,21.000,25.000,16.000,19.000,15.000,20.285,19.715,10.000,6.000,15.000,8.000,3.000,6.000,1.000,2.000,4.000,3.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.13,9619.18, 13.3,749.9,1.000,1.72,7.45,768.3,ON,137.929,153.421,126.282,168.485,1.943,1.518008e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
379,25/4/2020,07:33:07,22.9,100.9,34.0,6.75378e-008,1.83197e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,2.000,0.000,0.000,1.000,0.000,1.000,2.000,1.000,0.000,0.000,4.000,1.000,4.000,5.000,3.000,2.000,4.000,4.000,3.000,0.000,5.000,8.000,11.000,11.000,5.000,17.000,9.007,13.028,8.965,14.000,12.000,12.000,13.238,18.762,21.000,20.000,12.000,23.000,27.000,19.886,19.114,23.000,20.000,29.000,23.672,27.202,19.126,31.000,20.478,25.522,36.232,28.768,32.000,31.000,29.000,19.291,32.710,31.000,22.000,21.000,22.000,17.000,21.000,27.000,13.000,19.000,31.000,17.000,22.000,19.967,26.033,10.686,14.314,10.000,9.000,7.879,7.121,1.000,4.000,6.000,0.000,1.000,2.000,2.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.333,0.00,10.13,9619.18, 13.3,749.9,1.000,1.72,7.45,767.0,ON,145.378,163.608,136.870,145.902,1.872,1.375434e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
380,25/4/2020,07:38:37,22.9,100.8,34.0,6.76048e-008,1.83197e-005,,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,5.000,4.000,3.000,6.000,9.000,5.000,17.000,9.000,12.000,9.000,19.000,20.000,12.000,13.000,21.000,19.000,17.432,20.568,15.000,23.000,19.102,13.898,16.127,17.873,21.000,13.491,21.509,27.000,28.213,27.787,26.000,29.000,27.000,27.066,23.826,25.108,27.000,28.000,26.000,22.000,27.000,24.000,29.000,21.412,22.588,27.629,28.371,13.000,12.000,25.626,29.374,25.000,26.000,11.000,12.000,14.000,13.000,7.000,15.000,7.000,5.000,5.000,2.000,3.263,3.737,2.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.333,0.00,10.12,9617.36, 13.3,749.9,1.000,1.72,7.45,766.9,ON,134.519,154.213,129.492,250.287,1.850,1.368010e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
381,25/4/2020,07:44:07,22.8,100.9,34.1,6.75088e-008,1.83149e-005,,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,2.000,0.000,2.000,2.000,5.000,4.000,3.000,4.000,6.000,11.000,8.000,11.000,14.700,14.300,13.000,21.240,16.760,14.000,23.000,20.000,26.000,18.179,21.120,22.701,21.000,24.000,18.601,26.399,19.000,26.000,26.000,23.000,32.000,24.000,25.000,37.000,29.000,25.000,32.000,29.440,31.560,31.000,26.000,31.000,37.856,33.144,20.000,16.000,27.000,15.000,19.000,19.000,27.000,22.000,18.000,22.000,15.000,10.000,14.000,17.000,11.000,13.000,9.000,5.000,8.000,3.000,3.000,2.000,1.000,1.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.333,0.00,10.13,9617.11, 13.3,749.9,1.000,1.72,7.45,766.9,ON,134.948,154.022,130.689,181.056,1.817,1.434348e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
382,25/4/2020,07:49:37,22.8,100.8,34.1,6.75758e-008,1.83149e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,2.000,5.000,2.000,3.000,4.000,4.000,4.240,7.760,7.000,8.000,7.000,9.000,11.000,9.000,10.000,12.000,15.000,17.283,9.717,20.000,15.000,13.000,13.000,21.000,15.000,18.333,21.667,26.000,24.000,15.000,25.000,25.408,29.592,28.000,25.010,33.990,17.245,20.755,33.000,31.000,30.000,33.426,23.574,20.000,23.054,25.946,27.000,18.000,19.000,19.000,18.000,28.000,16.000,15.000,23.000,20.000,13.000,19.000,16.000,13.000,11.000,7.877,11.123,8.000,3.000,9.000,3.000,2.000,2.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.333,0.00,10.12,9615.53, 13.3,749.9,1.000,1.72,7.45,766.8,ON,140.001,159.063,134.181,130.975,1.836,1.309530e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
383,25/4/2020,07:55:07,22.8,100.9,34.0,6.75088e-008,1.83149e-005,,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,4.000,2.000,3.000,1.000,3.000,3.000,3.000,4.000,9.000,4.000,10.000,4.000,6.316,14.684,12.000,11.000,12.000,12.823,18.177,20.000,25.000,15.000,18.000,14.000,13.000,16.000,23.000,19.000,21.000,18.000,25.000,27.000,21.000,20.000,20.000,28.480,16.520,30.000,32.000,20.000,28.000,29.608,26.393,28.000,29.000,22.000,26.000,21.000,24.000,27.000,16.000,18.000,17.000,19.000,23.000,19.777,20.223,20.000,13.060,10.940,26.000,10.000,13.000,7.000,9.000,8.000,7.000,3.000,0.000,1.000,2.000,0.000,0.000,1.829,0.171,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.332,0.00,10.13,9617.11, 13.3,749.9,1.000,1.72,7.45,768.2,ON,141.088,160.250,134.918,140.746,1.845,1.320058e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
384,25/4/2020,08:00:37,22.8,100.9,34.0,6.75088e-008,1.83149e-005,,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,2.000,1.000,2.000,1.000,2.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000,3.000,1.000,0.000,0.000,3.000,4.000,1.000,5.000,6.000,6.000,3.000,8.000,6.000,10.000,13.000,7.000,11.000,11.000,10.240,18.760,11.762,19.238,17.000,13.000,18.000,19.000,26.000,10.000,22.000,17.000,10.000,26.000,27.000,29.000,27.000,18.864,30.136,24.000,25.000,29.000,30.000,26.000,33.000,30.000,31.000,23.000,24.000,31.000,24.000,20.000,21.000,21.000,21.000,16.000,17.148,32.852,24.000,20.755,22.245,22.000,24.040,15.960,11.000,17.600,13.400,12.000,10.000,7.000,6.000,3.000,3.000,2.000,0.000,0.000,0.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,300,4,50,1,3.000,0.333,0.00,10.13,9617.36, 13.3,749.9,1.000,1.72,7.45,766.9,ON,141.580,161.654,133.501,241.442,1.927,1.416233e+003,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
